_id,newprod,plantid,prodlane,prodid,skuid,batchno,transdate,wcid,qty1,unit1,qty2,unit2
OP000708,0,M02,M0205,P706,SKU062,B706,2015-Jan-01 23:24:11,WC05,0.813716618,Hours,79,ea
OP000709,0,M02,M0205,P707,SKU023,B707,2015-Jan-01 15:23:03,WC06,0.586274395,Hours,79,ea
OP000710,0,M02,M0205,P708,SKU083,B708,2015-Jan-01 07:09:34,WC07,0.571937245,Hours,79,ea
OP000711,0,M02,M0205,P709,SKU096,B709,2015-Jan-01 22:08:37,WC08,0.470815303,Hours,79,ea
OP000712,0,M02,M0205,P710,SKU017,B710,2015-Jan-01 08:16:37,WC09,0.223116987,Hours,79,ea
OP000713,1,M01,M0101,P711,SKU049,B711,2015-Jan-01 09:53:36,WC01,0.010950836,Hours,64,ea
OP000714,1,M03,M0303,P712,SKU008,B712,2015-Jan-01 12:07:28,WC01,0.104171085,Hours,38,ea
OP000715,1,M01,M0101,P713,SKU003,B713,2015-Jan-01 02:16:06,WC01,0.553071722,Hours,7,ea
OP000716,1,M03,M0303,P714,SKU033,B714,2015-Jan-01 03:42:00,WC01,0.000798934,Hours,81,ea
OP000717,0,M03,M0303,P715,SKU051,B715,2015-Jan-01 08:43:19,WC02,0.592736406,Hours,81,ea
OP000718,0,M03,M0303,P716,SKU019,B716,2015-Jan-01 12:35:07,WC03,0.690257882,Hours,81,ea
OP000719,1,M02,M0204,P717,SKU036,B717,2015-Jan-01 18:17:32,WC01,0.482142875,Hours,25,ea
OP000720,1,M01,M0102,P718,SKU017,B718,2015-Jan-01 22:41:10,WC01,0.128459545,Hours,13,ea
OP000721,0,M01,M0102,P719,SKU025,B719,2015-Jan-01 11:57:54,WC02,0.369159621,Hours,13,ea
OP000722,0,M01,M0102,P720,SKU100,B720,2015-Jan-01 03:40:25,WC03,0.030956777,Hours,13,ea
OP000723,0,M01,M0102,P721,SKU083,B721,2015-Jan-01 07:37:11,WC04,0.700522148,Hours,13,ea
OP000724,1,M01,M0103,P722,SKU069,B722,2015-Jan-01 10:16:33,WC01,0.611499577,Hours,41,ea
OP000725,0,M01,M0103,P723,SKU046,B723,2015-Jan-01 05:23:52,WC02,0.602671289,Hours,41,ea
OP000726,1,M01,M0103,P724,SKU057,B724,2015-Jan-01 08:29:29,WC01,0.636857427,Hours,60,ea
OP000727,1,M02,M0204,P725,SKU074,B725,2015-Jan-01 20:44:11,WC01,0.540151586,Hours,78,ea
OP000728,1,M03,M0303,P726,SKU083,B726,2015-Jan-01 09:40:24,WC01,0.767703539,Hours,79,ea
OP000729,0,M03,M0303,P727,SKU060,B727,2015-Jan-01 09:26:45,WC02,0.668128254,Hours,79,ea
OP000730,0,M03,M0303,P728,SKU006,B728,2015-Jan-01 16:21:50,WC03,0.818138393,Hours,79,ea
OP000731,1,M01,M0104,P729,SKU059,B729,2015-Jan-01 10:22:47,WC01,0.770023515,Hours,20,ea
OP000732,0,M01,M0104,P730,SKU093,B730,2015-Jan-01 13:49:12,WC02,0.640214043,Hours,20,ea
OP000733,1,M01,M0101,P731,SKU088,B731,2015-Jan-01 06:54:31,WC01,0.439403776,Hours,15,ea
OP000734,1,M02,M0203,P732,SKU056,B732,2015-Jan-01 10:47:39,WC01,0.579557674,Hours,75,ea
OP000735,1,M03,M0302,P733,SKU005,B733,2015-Jan-01 16:44:02,WC01,0.852491869,Hours,59,ea
OP000736,0,M03,M0302,P734,SKU018,B734,2015-Jan-01 12:13:54,WC02,0.95678461,Hours,59,ea
OP000737,1,M03,M0301,P735,SKU009,B735,2015-Jan-01 04:16:10,WC01,0.507077715,Hours,94,ea
OP000738,0,M03,M0301,P736,SKU039,B736,2015-Jan-01 21:10:53,WC02,0.659126049,Hours,94,ea
OP000739,0,M03,M0301,P737,SKU079,B737,2015-Jan-01 11:42:07,WC03,0.450151114,Hours,94,ea
OP000740,1,M02,M0203,P738,SKU042,B738,2015-Jan-01 23:29:27,WC01,0.768626548,Hours,74,ea
OP000741,1,M01,M0104,P739,SKU026,B739,2015-Jan-01 11:50:45,WC01,0.812462426,Hours,51,ea
OP000742,0,M01,M0104,P740,SKU052,B740,2015-Jan-01 23:25:35,WC02,0.961951806,Hours,51,ea
OP000743,1,M03,M0301,P741,SKU083,B741,2015-Jan-01 16:39:17,WC01,0.244927254,Hours,42,ea
OP000744,1,M01,M0102,P742,SKU026,B742,2015-Jan-01 11:23:46,WC01,0.211058375,Hours,44,ea
OP000745,1,M01,M0102,P743,SKU095,B743,2015-Jan-01 05:29:03,WC01,0.720595271,Hours,64,ea
OP000746,1,M03,M0304,P744,SKU042,B744,2015-Jan-01 18:02:19,WC01,0.72187838,Hours,0,ea
OP000747,1,M02,M0202,P745,SKU086,B745,2015-Jan-01 19:39:11,WC01,0.147261793,Hours,12,ea
OP000748,0,M02,M0202,P746,SKU032,B746,2015-Jan-01 16:48:03,WC02,0.410101469,Hours,12,ea
OP000749,0,M02,M0202,P747,SKU043,B747,2015-Jan-01 10:10:28,WC03,0.26917421,Hours,12,ea
OP000750,1,M01,M0105,P748,SKU065,B748,2015-Jan-01 12:01:48,WC01,0.75620312,Hours,26,ea
OP000751,1,M03,M0302,P749,SKU089,B749,2015-Jan-01 09:59:02,WC01,0.049683346,Hours,9,ea
OP000752,1,M03,M0304,P750,SKU097,B750,2015-Jan-01 14:50:24,WC01,0.800525114,Hours,62,ea
OP000753,1,M02,M0203,P751,SKU035,B751,2015-Jan-01 11:00:00,WC01,0.571955925,Hours,50,ea
OP000754,0,M02,M0203,P752,SKU011,B752,2015-Jan-01 22:21:37,WC02,0.691796196,Hours,50,ea
OP000755,1,M03,M0301,P753,SKU099,B753,2015-Jan-01 19:12:29,WC01,0.801223846,Hours,90,ea
OP000756,0,M03,M0301,P754,SKU077,B754,2015-Jan-01 05:48:16,WC02,0.532861775,Hours,90,ea
OP000757,1,M03,M0302,P755,SKU087,B755,2015-Jan-01 12:08:25,WC01,0.267278146,Hours,56,ea
OP000758,0,M03,M0302,P756,SKU092,B756,2015-Jan-01 10:14:20,WC02,0.173379675,Hours,56,ea
OP000759,0,M03,M0302,P757,SKU057,B757,2015-Jan-01 12:57:41,WC03,0.264873764,Hours,56,ea
OP000760,0,M03,M0302,P758,SKU086,B758,2015-Jan-01 09:35:17,WC04,0.922445439,Hours,56,ea
OP000761,1,M03,M0301,P759,SKU027,B759,2015-Jan-01 10:00:57,WC01,0.53343382,Hours,91,ea
OP000762,1,M03,M0302,P760,SKU006,B760,2015-Jan-01 17:15:32,WC01,0.912075696,Hours,47,ea
OP000763,0,M03,M0302,P761,SKU080,B761,2015-Jan-01 12:51:24,WC02,0.979512584,Hours,47,ea
OP000764,0,M03,M0302,P762,SKU017,B762,2015-Jan-01 18:18:29,WC03,0.729697785,Hours,47,ea
OP000765,1,M03,M0301,P763,SKU065,B763,2015-Jan-01 22:48:52,WC01,0.865025603,Hours,64,ea
OP000766,1,M01,M0103,P764,SKU090,B764,2015-Jan-01 15:00:17,WC01,0.485206958,Hours,56,ea
OP000767,1,M01,M0104,P765,SKU061,B765,2015-Jan-01 22:31:38,WC01,0.196815936,Hours,40,ea
OP000768,1,M03,M0301,P766,SKU019,B766,2015-Jan-01 19:29:15,WC01,0.271604222,Hours,21,ea
OP000769,1,M01,M0105,P767,SKU034,B767,2015-Jan-01 20:20:16,WC01,0.562658955,Hours,69,ea
OP000770,1,M02,M0201,P768,SKU025,B768,2015-Jan-01 23:25:42,WC01,0.141532375,Hours,10,ea
OP000771,0,M02,M0201,P769,SKU005,B769,2015-Jan-01 01:56:41,WC02,0.790508452,Hours,10,ea
OP000772,0,M02,M0201,P770,SKU045,B770,2015-Jan-01 18:38:43,WC03,0.159793071,Hours,10,ea
OP000773,1,M02,M0205,P771,SKU030,B771,2015-Jan-01 00:02:40,WC01,0.85982985,Hours,47,ea
OP000774,0,M02,M0205,P772,SKU047,B772,2015-Jan-01 11:00:58,WC02,0.598675326,Hours,47,ea
OP000775,0,M02,M0205,P773,SKU091,B773,2015-Jan-01 14:14:57,WC03,0.526678587,Hours,47,ea
OP000776,1,M01,M0102,P774,SKU079,B774,2015-Jan-01 03:47:31,WC01,0.616085946,Hours,24,ea
OP000777,1,M03,M0305,P775,SKU019,B775,2015-Jan-01 19:42:08,WC01,0.606564277,Hours,31,ea
OP000778,0,M03,M0305,P776,SKU080,B776,2015-Jan-01 07:36:35,WC02,0.477775777,Hours,31,ea
OP000779,1,M02,M0202,P777,SKU033,B777,2015-Jan-01 21:31:20,WC01,0.197760702,Hours,99,ea
OP000780,1,M01,M0102,P778,SKU006,B778,2015-Jan-01 16:34:11,WC01,0.971511983,Hours,89,ea
OP000781,1,M02,M0203,P779,SKU033,B779,2015-Jan-01 13:53:31,WC01,0.12676057,Hours,25,ea
OP000782,0,M02,M0203,P780,SKU091,B780,2015-Jan-01 05:06:13,WC02,0.325443397,Hours,25,ea
OP000783,0,M02,M0203,P781,SKU011,B781,2015-Jan-01 15:05:25,WC03,0.973959841,Hours,25,ea
OP000784,1,M01,M0104,P782,SKU018,B782,2015-Jan-01 14:36:27,WC01,0.030192949,Hours,19,ea
OP000785,0,M01,M0104,P783,SKU077,B783,2015-Jan-01 21:26:45,WC02,0.004309994,Hours,19,ea
OP000786,1,M03,M0304,P784,SKU041,B784,2015-Jan-01 20:51:39,WC01,0.862932588,Hours,39,ea
OP000787,0,M03,M0304,P785,SKU018,B785,2015-Jan-01 17:58:10,WC02,0.409709437,Hours,39,ea
OP000788,0,M03,M0304,P786,SKU020,B786,2015-Jan-01 08:46:29,WC03,0.455096001,Hours,39,ea
OP000789,1,M01,M0102,P787,SKU023,B787,2015-Jan-01 08:53:57,WC01,0.885143273,Hours,22,ea
OP000790,1,M01,M0105,P788,SKU063,B788,2015-Jan-01 08:20:08,WC01,0.964004077,Hours,16,ea
OP000791,1,M03,M0305,P789,SKU066,B789,2015-Jan-01 12:46:14,WC01,0.014086306,Hours,76,ea
OP000792,1,M01,M0104,P790,SKU085,B790,2015-Jan-01 10:40:40,WC01,0.45592013,Hours,33,ea
OP000793,1,M03,M0305,P791,SKU003,B791,2015-Jan-01 16:27:58,WC01,0.765675018,Hours,95,ea
OP000794,0,M03,M0305,P792,SKU064,B792,2015-Jan-01 15:18:03,WC02,0.65065943,Hours,95,ea
OP000795,1,M01,M0103,P793,SKU002,B793,2015-Jan-01 03:12:46,WC01,0.475912786,Hours,31,ea
OP000796,1,M01,M0102,P794,SKU071,B794,2015-Jan-01 14:48:03,WC01,0.191733721,Hours,11,ea
OP000797,0,M01,M0102,P795,SKU037,B795,2015-Jan-01 20:45:01,WC02,0.117663494,Hours,11,ea
OP000798,0,M01,M0102,P796,SKU068,B796,2015-Jan-01 18:28:27,WC03,0.066221388,Hours,11,ea
OP000799,1,M03,M0301,P797,SKU023,B797,2015-Jan-01 04:48:17,WC01,0.245479882,Hours,59,ea
OP000800,0,M03,M0301,P798,SKU015,B798,2015-Jan-01 21:35:07,WC02,0.656222756,Hours,59,ea
OP000801,1,M03,M0304,P799,SKU014,B799,2015-Jan-01 16:56:25,WC01,0.426979747,Hours,98,ea
OP000802,1,M03,M0301,P800,SKU086,B800,2015-Jan-01 11:24:53,WC01,0.287514718,Hours,61,ea
OP000803,1,M03,M0304,P801,SKU072,B801,2015-Jan-01 07:38:20,WC01,0.201637185,Hours,78,ea
OP000804,0,M03,M0304,P802,SKU024,B802,2015-Jan-01 22:37:15,WC02,0.059668654,Hours,78,ea
OP000805,1,M01,M0105,P803,SKU073,B803,2015-Jan-01 18:39:09,WC01,0.956634251,Hours,9,ea
OP000806,0,M01,M0105,P804,SKU084,B804,2015-Jan-01 18:16:39,WC02,0.093719175,Hours,9,ea
OP000807,1,M03,M0301,P805,SKU033,B805,2015-Jan-01 23:53:31,WC01,0.261027348,Hours,97,ea
OP000808,0,M03,M0301,P806,SKU093,B806,2015-Jan-01 16:44:12,WC02,0.620427118,Hours,97,ea
OP000809,0,M03,M0301,P807,SKU093,B807,2015-Jan-01 01:29:14,WC03,0.756955288,Hours,97,ea
OP000810,1,M03,M0304,P808,SKU098,B808,2015-Jan-01 21:17:47,WC01,0.19514592,Hours,47,ea
OP000811,0,M03,M0304,P809,SKU100,B809,2015-Jan-01 18:37:24,WC02,0.531186552,Hours,47,ea
OP000812,1,M03,M0305,P810,SKU061,B810,2015-Jan-01 05:27:32,WC01,0.011765433,Hours,96,ea
OP000813,1,M01,M0105,P811,SKU004,B811,2015-Jan-01 00:56:08,WC01,0.341176184,Hours,79,ea
OP000814,1,M01,M0102,P812,SKU006,B812,2015-Jan-01 08:34:38,WC01,0.940949782,Hours,4,ea
OP000815,1,M03,M0301,P813,SKU041,B813,2015-Jan-01 06:37:45,WC01,0.462225238,Hours,66,ea
OP000816,1,M03,M0303,P814,SKU018,B814,2015-Jan-01 07:04:15,WC01,0.168950417,Hours,80,ea
OP000817,1,M02,M0205,P815,SKU033,B815,2015-Jan-01 12:21:25,WC01,0.281988459,Hours,65,ea
OP000818,1,M02,M0203,P816,SKU017,B816,2015-Jan-01 16:43:35,WC01,0.370244647,Hours,30,ea
OP000819,0,M02,M0203,P817,SKU010,B817,2015-Jan-01 07:43:43,WC02,0.167541626,Hours,30,ea
OP000820,0,M02,M0203,P818,SKU072,B818,2015-Jan-01 19:30:29,WC03,0.424971958,Hours,30,ea
OP000821,1,M02,M0205,P819,SKU062,B819,2015-Jan-01 02:56:15,WC01,0.150201716,Hours,71,ea
OP000822,1,M02,M0202,P820,SKU041,B820,2015-Jan-01 11:26:00,WC01,0.354250001,Hours,94,ea
OP000823,0,M02,M0202,P821,SKU068,B821,2015-Jan-01 11:25:07,WC02,0.75525798,Hours,94,ea
OP000824,1,M03,M0304,P822,SKU034,B822,2015-Jan-01 05:57:27,WC01,0.752844071,Hours,44,ea
OP000825,1,M03,M0305,P823,SKU036,B823,2015-Jan-01 04:00:27,WC01,0.833995545,Hours,87,ea
OP000826,0,M03,M0305,P824,SKU032,B824,2015-Jan-01 11:19:28,WC02,0.017431199,Hours,87,ea
OP000827,1,M03,M0304,P825,SKU026,B825,2015-Jan-01 22:39:42,WC01,0.055160109,Hours,98,ea
OP000828,0,M03,M0304,P826,SKU081,B826,2015-Jan-01 16:31:49,WC02,0.625739855,Hours,98,ea
OP000829,1,M02,M0202,P827,SKU009,B827,2015-Jan-01 09:01:43,WC01,0.258827061,Hours,38,ea
OP000830,1,M01,M0103,P828,SKU057,B828,2015-Jan-01 12:48:51,WC01,0.975877931,Hours,36,ea
OP000831,0,M01,M0103,P829,SKU075,B829,2015-Jan-01 02:07:31,WC02,0.234365653,Hours,36,ea
OP000832,0,M01,M0103,P830,SKU051,B830,2015-Jan-01 18:48:32,WC03,0.802897645,Hours,36,ea
OP000833,1,M03,M0305,P831,SKU062,B831,2015-Jan-01 03:04:53,WC01,0.489153429,Hours,24,ea
OP000834,1,M01,M0102,P832,SKU064,B832,2015-Jan-01 06:30:09,WC01,0.238797213,Hours,23,ea
OP000835,0,M01,M0102,P833,SKU051,B833,2015-Jan-01 06:34:06,WC02,0.215079774,Hours,23,ea
OP000836,0,M01,M0102,P834,SKU097,B834,2015-Jan-01 06:43:41,WC03,0.081876818,Hours,23,ea
OP000837,1,M02,M0201,P835,SKU003,B835,2015-Jan-01 19:08:07,WC01,0.5507697,Hours,43,ea
OP000838,0,M02,M0201,P836,SKU033,B836,2015-Jan-01 06:51:45,WC02,0.414382702,Hours,43,ea
OP000839,0,M02,M0201,P837,SKU090,B837,2015-Jan-01 01:28:50,WC03,0.089995653,Hours,43,ea
OP000840,1,M01,M0101,P838,SKU078,B838,2015-Jan-01 11:56:59,WC01,0.861857108,Hours,22,ea
OP000841,1,M03,M0303,P839,SKU087,B839,2015-Jan-01 07:30:34,WC01,0.127520522,Hours,53,ea
OP000842,1,M01,M0102,P840,SKU004,B840,2015-Jan-01 23:49:35,WC01,0.119271487,Hours,43,ea
OP000843,1,M02,M0202,P841,SKU019,B841,2015-Jan-01 18:24:44,WC01,0.488978265,Hours,96,ea
OP000844,0,M02,M0202,P842,SKU009,B842,2015-Jan-01 18:15:17,WC02,0.320720921,Hours,96,ea
OP000845,1,M03,M0305,P843,SKU089,B843,2015-Jan-01 16:25:06,WC01,0.115973603,Hours,83,ea
OP000846,0,M03,M0305,P844,SKU082,B844,2015-Jan-01 23:35:48,WC02,0.147403924,Hours,83,ea
OP000847,0,M03,M0305,P845,SKU094,B845,2015-Jan-01 09:47:57,WC03,0.389857133,Hours,83,ea
OP000848,0,M03,M0305,P846,SKU094,B846,2015-Jan-01 12:27:54,WC04,0.861164092,Hours,83,ea
OP000849,1,M02,M0202,P847,SKU047,B847,2015-Jan-01 05:36:59,WC01,0.419203201,Hours,3,ea
OP000850,1,M02,M0201,P848,SKU049,B848,2015-Jan-01 22:43:38,WC01,0.501262936,Hours,15,ea
OP000851,1,M03,M0301,P849,SKU023,B849,2015-Jan-01 06:07:57,WC01,0.637443723,Hours,47,ea
OP000852,1,M01,M0101,P850,SKU025,B850,2015-Jan-01 04:53:36,WC01,0.851210885,Hours,21,ea
OP000853,1,M01,M0101,P851,SKU100,B851,2015-Jan-01 13:17:32,WC01,0.016944139,Hours,71,ea
OP000854,0,M01,M0101,P852,SKU060,B852,2015-Jan-01 07:49:00,WC02,0.572797654,Hours,71,ea
OP000855,1,M02,M0205,P853,SKU057,B853,2015-Jan-01 14:13:23,WC01,0.44326868,Hours,93,ea
OP000856,0,M02,M0205,P854,SKU097,B854,2015-Jan-01 23:44:06,WC02,0.861275908,Hours,93,ea
OP000857,1,M02,M0201,P855,SKU011,B855,2015-Jan-01 00:44:07,WC01,0.177725849,Hours,76,ea
OP000858,0,M02,M0201,P856,SKU042,B856,2015-Jan-01 00:41:05,WC02,0.39724192,Hours,76,ea
OP000859,0,M02,M0201,P857,SKU074,B857,2015-Jan-01 01:54:12,WC03,0.757288573,Hours,76,ea
OP000860,0,M02,M0201,P858,SKU032,B858,2015-Jan-01 21:37:41,WC04,0.716718117,Hours,76,ea
OP000861,1,M01,M0104,P859,SKU048,B859,2015-Jan-01 14:12:38,WC01,0.990795517,Hours,75,ea
OP000862,1,M03,M0304,P860,SKU075,B860,2015-Jan-01 19:41:45,WC01,0.176217048,Hours,88,ea
OP000863,1,M01,M0103,P861,SKU017,B861,2015-Jan-01 03:14:19,WC01,0.260327087,Hours,73,ea
OP000864,1,M02,M0203,P862,SKU099,B862,2015-Jan-01 12:03:02,WC01,0.962149986,Hours,38,ea
OP000865,0,M02,M0203,P863,SKU019,B863,2015-Jan-01 11:33:30,WC02,0.499930639,Hours,38,ea
OP000866,1,M01,M0103,P864,SKU054,B864,2015-Jan-01 18:10:12,WC01,0.175197828,Hours,65,ea
OP000867,1,M03,M0303,P865,SKU064,B865,2015-Jan-01 19:25:13,WC01,0.656754953,Hours,51,ea
OP000868,0,M03,M0303,P866,SKU006,B866,2015-Jan-01 11:23:56,WC02,0.571693907,Hours,51,ea
OP000869,0,M03,M0303,P867,SKU057,B867,2015-Jan-01 09:58:22,WC03,0.953878508,Hours,51,ea
OP000870,1,M03,M0303,P868,SKU025,B868,2015-Jan-01 15:08:24,WC01,0.743044184,Hours,40,ea
OP000871,0,M03,M0303,P869,SKU077,B869,2015-Jan-01 22:28:52,WC02,0.131714171,Hours,40,ea
OP000872,1,M03,M0301,P870,SKU011,B870,2015-Jan-01 16:37:59,WC01,0.440135538,Hours,79,ea
OP000873,1,M02,M0201,P871,SKU079,B871,2015-Jan-01 04:03:42,WC01,0.585856305,Hours,11,ea
OP000874,0,M02,M0201,P872,SKU093,B872,2015-Jan-01 10:18:31,WC02,0.4818026,Hours,11,ea
OP000875,1,M03,M0305,P873,SKU033,B873,2015-Jan-01 23:11:52,WC01,0.265819644,Hours,54,ea
OP000876,1,M03,M0303,P874,SKU055,B874,2015-Jan-01 21:30:16,WC01,0.919103683,Hours,60,ea
OP000877,0,M03,M0303,P875,SKU087,B875,2015-Jan-01 11:27:40,WC02,0.446926467,Hours,60,ea
OP000878,0,M03,M0303,P876,SKU036,B876,2015-Jan-01 07:59:58,WC03,0.182031407,Hours,60,ea
OP000879,1,M03,M0302,P877,SKU070,B877,2015-Jan-01 12:42:18,WC01,0.712759262,Hours,21,ea
OP000880,1,M01,M0102,P878,SKU040,B878,2015-Jan-01 01:38:12,WC01,0.826537912,Hours,31,ea
OP000881,1,M02,M0205,P879,SKU029,B879,2015-Jan-01 12:31:48,WC01,0.660111992,Hours,96,ea
OP000882,1,M01,M0104,P880,SKU042,B880,2015-Jan-01 15:59:22,WC01,0.220835338,Hours,80,ea
OP000883,1,M02,M0205,P881,SKU089,B881,2015-Jan-01 11:47:18,WC01,0.103259671,Hours,52,ea
OP000884,1,M02,M0201,P882,SKU066,B882,2015-Jan-01 16:04:23,WC01,0.485826524,Hours,32,ea
OP000885,1,M03,M0302,P883,SKU015,B883,2015-Jan-01 16:44:08,WC01,0.503688798,Hours,62,ea
OP000886,1,M01,M0102,P884,SKU041,B884,2015-Jan-01 08:59:04,WC01,0.837165953,Hours,76,ea
OP000887,0,M01,M0102,P885,SKU088,B885,2015-Jan-01 11:00:22,WC02,0.725180297,Hours,76,ea
OP000888,1,M03,M0302,P886,SKU051,B886,2015-Jan-01 15:19:29,WC01,0.218488493,Hours,78,ea
OP000889,0,M03,M0302,P887,SKU011,B887,2015-Jan-01 18:01:16,WC02,0.987648694,Hours,78,ea
OP000890,1,M02,M0203,P888,SKU019,B888,2015-Jan-01 14:40:00,WC01,0.324189496,Hours,43,ea
OP000891,1,M01,M0103,P889,SKU059,B889,2015-Jan-01 01:19:07,WC01,0.92500033,Hours,57,ea
OP000892,0,M01,M0103,P890,SKU058,B890,2015-Jan-01 04:46:17,WC02,0.98660667,Hours,57,ea
OP000893,1,M02,M0201,P891,SKU055,B891,2015-Jan-01 10:50:24,WC01,0.602622579,Hours,66,ea
OP000894,1,M03,M0301,P892,SKU078,B892,2015-Jan-01 16:48:28,WC01,0.347112456,Hours,66,ea
OP000895,1,M03,M0302,P893,SKU019,B893,2015-Jan-01 20:13:32,WC01,0.360959699,Hours,21,ea
OP000896,0,M03,M0302,P894,SKU065,B894,2015-Jan-01 14:47:42,WC02,0.625012276,Hours,21,ea
OP000897,0,M03,M0302,P895,SKU092,B895,2015-Jan-01 07:36:09,WC03,0.3938025,Hours,21,ea
OP000898,1,M03,M0305,P896,SKU085,B896,2015-Jan-01 21:14:03,WC01,0.57080236,Hours,13,ea
OP000899,0,M03,M0305,P897,SKU027,B897,2015-Jan-01 05:21:56,WC02,0.275078526,Hours,13,ea
OP000900,0,M03,M0305,P898,SKU087,B898,2015-Jan-01 07:21:29,WC03,0.29478133,Hours,13,ea
OP000901,0,M03,M0305,P899,SKU077,B899,2015-Jan-01 09:48:10,WC04,0.439621664,Hours,13,ea
OP000902,1,M01,M0101,P900,SKU077,B900,2015-Jan-01 02:46:59,WC01,0.208549962,Hours,23,ea
OP000903,1,M03,M0303,P901,SKU025,B901,2015-Jan-01 15:56:03,WC01,0.271909015,Hours,27,ea
OP000904,1,M03,M0303,P902,SKU097,B902,2015-Jan-01 06:41:04,WC01,0.889996938,Hours,23,ea
OP000905,1,M01,M0102,P903,SKU003,B903,2015-Jan-01 16:26:29,WC01,0.637365809,Hours,44,ea
OP000906,1,M01,M0102,P904,SKU019,B904,2015-Jan-01 04:52:39,WC01,0.506015185,Hours,55,ea
OP000907,0,M01,M0102,P905,SKU081,B905,2015-Jan-01 12:17:42,WC02,0.106807197,Hours,55,ea
OP000908,1,M01,M0105,P906,SKU047,B906,2015-Jan-01 09:47:04,WC01,0.199421378,Hours,21,ea
OP000909,0,M01,M0105,P907,SKU058,B907,2015-Jan-01 12:18:47,WC02,0.337882452,Hours,21,ea
OP000910,1,M02,M0201,P908,SKU021,B908,2015-Jan-01 01:50:35,WC01,0.043084788,Hours,52,ea
OP000911,1,M03,M0302,P909,SKU037,B909,2015-Jan-01 03:05:45,WC01,0.998880053,Hours,66,ea
OP000912,0,M03,M0302,P910,SKU006,B910,2015-Jan-01 19:27:33,WC02,0.818998782,Hours,66,ea
OP000913,1,M02,M0201,P911,SKU064,B911,2015-Jan-01 06:18:40,WC01,0.195870284,Hours,44,ea
OP000914,1,M01,M0104,P912,SKU020,B912,2015-Jan-01 08:00:08,WC01,0.947476016,Hours,29,ea
OP000915,1,M01,M0105,P913,SKU013,B913,2015-Jan-01 22:48:49,WC01,0.609420142,Hours,94,ea
OP000916,0,M01,M0105,P914,SKU091,B914,2015-Jan-01 10:59:28,WC02,0.489352205,Hours,94,ea
OP000917,1,M01,M0102,P915,SKU055,B915,2015-Jan-01 19:46:48,WC01,0.718027174,Hours,3,ea
OP000918,1,M02,M0205,P916,SKU090,B916,2015-Jan-01 16:11:09,WC01,0.712606496,Hours,63,ea
OP000919,0,M02,M0205,P917,SKU006,B917,2015-Jan-01 21:37:58,WC02,0.297923898,Hours,63,ea
OP000920,0,M02,M0205,P918,SKU066,B918,2015-Jan-01 10:41:35,WC03,0.023312493,Hours,63,ea
OP000921,1,M03,M0305,P919,SKU002,B919,2015-Jan-01 08:11:07,WC01,0.030632991,Hours,9,ea
OP000922,0,M03,M0305,P920,SKU088,B920,2015-Jan-01 13:58:45,WC02,0.949486459,Hours,9,ea
OP000923,0,M03,M0305,P921,SKU002,B921,2015-Jan-01 21:16:47,WC03,0.679676329,Hours,9,ea
OP000924,1,M01,M0105,P922,SKU050,B922,2015-Jan-01 23:16:23,WC01,0.30500709,Hours,78,ea
OP000925,1,M03,M0301,P923,SKU067,B923,2015-Jan-01 00:15:05,WC01,0.093933654,Hours,8,ea
OP000926,0,M03,M0301,P924,SKU040,B924,2015-Jan-01 15:48:35,WC02,0.643131515,Hours,8,ea
OP000927,1,M03,M0302,P925,SKU048,B925,2015-Jan-01 23:45:38,WC01,0.625943064,Hours,57,ea
OP000928,0,M03,M0302,P926,SKU097,B926,2015-Jan-01 22:41:17,WC02,0.682382824,Hours,57,ea
OP000929,0,M03,M0302,P927,SKU068,B927,2015-Jan-01 14:46:55,WC03,0.636276117,Hours,57,ea
OP000930,0,M03,M0302,P928,SKU038,B928,2015-Jan-01 08:15:39,WC04,0.858578673,Hours,57,ea
OP000931,0,M03,M0302,P929,SKU067,B929,2015-Jan-01 00:05:21,WC05,0.326219739,Hours,57,ea
OP000932,1,M01,M0102,P930,SKU028,B930,2015-Jan-01 13:46:35,WC01,0.782309431,Hours,47,ea
OP000933,0,M01,M0102,P931,SKU086,B931,2015-Jan-01 09:41:29,WC02,0.068047345,Hours,47,ea
OP000934,1,M03,M0302,P932,SKU055,B932,2015-Jan-01 07:20:51,WC01,0.94306925,Hours,92,ea
OP000935,0,M03,M0302,P933,SKU029,B933,2015-Jan-01 13:43:08,WC02,0.410031141,Hours,92,ea
OP000936,0,M03,M0302,P934,SKU019,B934,2015-Jan-01 01:38:16,WC03,0.593422823,Hours,92,ea
OP000937,0,M03,M0302,P935,SKU012,B935,2015-Jan-01 12:42:13,WC04,0.749818875,Hours,92,ea
OP000938,1,M02,M0205,P936,SKU040,B936,2015-Jan-01 11:19:34,WC01,0.205711129,Hours,16,ea
OP000939,1,M03,M0305,P937,SKU095,B937,2015-Jan-01 11:18:16,WC01,0.29829046,Hours,10,ea
OP000940,1,M01,M0105,P938,SKU022,B938,2015-Jan-01 13:42:20,WC01,0.735615721,Hours,89,ea
OP000941,1,M01,M0101,P939,SKU083,B939,2015-Jan-01 11:54:51,WC01,0.436536869,Hours,27,ea
OP000942,0,M01,M0101,P940,SKU090,B940,2015-Jan-01 06:33:45,WC02,0.724214343,Hours,27,ea
OP000943,0,M01,M0101,P941,SKU061,B941,2015-Jan-01 00:43:58,WC03,0.849343863,Hours,27,ea
